id;region;year;type;conversion_factor_sec_elec;conversion_factor_sec_diesel;conversion_factor_sec_hydrogen;conversion_factor_sec_ammonia;conversion_factor_sec_ethanol;conversion_factor_exo_rail_long_tkm;conversion_factor_exo_rail_short_tkm;optional_limitations;cost_fix_tra;cost_inv_tra;cost_var_tra;lifetime;market_share_range;mileage;tonnage;wacc;ef_sec_diesel_emi_co2_f_tra;ef_sec_ethanol_emi_co2_f_tra;ef_sec_diesel_emi_ch4_f_tra;ef_sec_diesel_emi_n2o_f_tra;bandwidth_type;version;method;source;comment
21;DE;2021;tra_rail_ice_frei_short_diesel_1;;1.0;;;;;4.34;;0;3500000;;40;;6250;500;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': '', 'conversion_factor_sec_diesel': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_diesel': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2022', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
22;DE;2024;tra_rail_ice_frei_short_diesel_1;;1.0;;;;;4.34;;0;3500000;;40;;6250;500;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': '', 'conversion_factor_sec_diesel': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_diesel': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2022', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
23;DE;2027;tra_rail_ice_frei_short_diesel_1;;1.0;;;;;4.34;;0;3500000;;40;;6250;500;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': '', 'conversion_factor_sec_diesel': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_diesel': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2022', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
24;DE;2030;tra_rail_ice_frei_short_diesel_1;;1.0;;;;;4.34;;0;3500000;;40;;6250;500;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': '', 'conversion_factor_sec_diesel': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_diesel': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2022', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
25;DE;2035;tra_rail_ice_frei_short_diesel_1;;1.0;;;;;4.34;;0;3500000;;40;;6250;500;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': '', 'conversion_factor_sec_diesel': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_diesel': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2022', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
26;DE;2040;tra_rail_ice_frei_short_diesel_1;;1.0;;;;;4.34;;0;3500000;;40;;6250;500;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': '', 'conversion_factor_sec_diesel': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_diesel': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2022', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
27;DE;2045;tra_rail_ice_frei_short_diesel_1;;1.0;;;;;4.34;;0;3500000;;40;;6250;500;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': '', 'conversion_factor_sec_diesel': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_diesel': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2022', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
28;DE;2050;tra_rail_ice_frei_short_diesel_1;;1.0;;;;;4.34;;0;3500000;;40;;6250;500;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': '', 'conversion_factor_sec_diesel': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_diesel': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2022', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
29;DE;2060;tra_rail_ice_frei_short_diesel_1;;1.0;;;;;4.34;;0;3500000;;40;;6250;500;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': '', 'conversion_factor_sec_diesel': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_diesel': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2022', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
30;DE;2070;tra_rail_ice_frei_short_diesel_1;;1.0;;;;;4.34;;0;3500000;;40;;6250;500;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': '', 'conversion_factor_sec_diesel': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_diesel': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2022', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
31;DE;2021;tra_rail_ice_frei_long_ethanol_1;;;;;1.0;6.34;;;0;5421273;;30;;97000;730;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': '', 'conversion_factor_sec_ethanol': '', 'cost_inv_tra': 'own calculation based on  8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': '8Wouter&Pablo2019, 8ETSAP2010', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019, 8ETSAP2010', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8Wouter&Pablo2019, 8ETSAP2010', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'based on diesel values, unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'based on diesel values, unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': 'assumption taken for age of trains from ', 'mileage': '', 'tonnage': ''}
32;DE;2024;tra_rail_ice_frei_long_ethanol_1;;;;;1.0;6.34;;;0;5421273;;30;;97000;730;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': '', 'conversion_factor_sec_ethanol': '', 'cost_inv_tra': 'own calculation based on  8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': '8Wouter&Pablo2019, 8ETSAP2010', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019, 8ETSAP2010', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8Wouter&Pablo2019, 8ETSAP2010', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'based on diesel values, unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'based on diesel values, unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': 'assumption taken for age of trains from ', 'mileage': '', 'tonnage': ''}
33;DE;2027;tra_rail_ice_frei_long_ethanol_1;;;;;1.0;6.34;;;0;5421273;;30;;97000;730;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': '', 'conversion_factor_sec_ethanol': '', 'cost_inv_tra': 'own calculation based on  8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': '8Wouter&Pablo2019, 8ETSAP2010', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019, 8ETSAP2010', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8Wouter&Pablo2019, 8ETSAP2010', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'based on diesel values, unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'based on diesel values, unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': 'assumption taken for age of trains from ', 'mileage': '', 'tonnage': ''}
34;DE;2030;tra_rail_ice_frei_long_ethanol_1;;;;;1.0;6.34;;;0;5421273;;30;;97000;730;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': '', 'conversion_factor_sec_ethanol': '', 'cost_inv_tra': 'own calculation based on  8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': '8Wouter&Pablo2019, 8ETSAP2010', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019, 8ETSAP2010', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8Wouter&Pablo2019, 8ETSAP2010', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'based on diesel values, unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'based on diesel values, unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': 'assumption taken for age of trains from ', 'mileage': '', 'tonnage': ''}
35;DE;2035;tra_rail_ice_frei_long_ethanol_1;;;;;1.0;6.34;;;0;5421273;;30;;97000;730;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': '', 'conversion_factor_sec_ethanol': '', 'cost_inv_tra': 'own calculation based on  8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': '8Wouter&Pablo2019, 8ETSAP2010', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019, 8ETSAP2010', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8Wouter&Pablo2019, 8ETSAP2010', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'based on diesel values, unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'based on diesel values, unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': 'assumption taken for age of trains from ', 'mileage': '', 'tonnage': ''}
36;DE;2040;tra_rail_ice_frei_long_ethanol_1;;;;;1.0;6.34;;;0;5421273;;30;;97000;730;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': '', 'conversion_factor_sec_ethanol': '', 'cost_inv_tra': 'own calculation based on  8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': '8Wouter&Pablo2019, 8ETSAP2010', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019, 8ETSAP2010', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8Wouter&Pablo2019, 8ETSAP2010', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'based on diesel values, unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'based on diesel values, unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': 'assumption taken for age of trains from ', 'mileage': '', 'tonnage': ''}
37;DE;2045;tra_rail_ice_frei_long_ethanol_1;;;;;1.0;6.34;;;0;5421273;;30;;97000;730;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': '', 'conversion_factor_sec_ethanol': '', 'cost_inv_tra': 'own calculation based on  8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': '8Wouter&Pablo2019, 8ETSAP2010', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019, 8ETSAP2010', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8Wouter&Pablo2019, 8ETSAP2010', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'based on diesel values, unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'based on diesel values, unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': 'assumption taken for age of trains from ', 'mileage': '', 'tonnage': ''}
38;DE;2050;tra_rail_ice_frei_long_ethanol_1;;;;;1.0;6.34;;;0;5421273;;30;;97000;730;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': '', 'conversion_factor_sec_ethanol': '', 'cost_inv_tra': 'own calculation based on  8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': '8Wouter&Pablo2019, 8ETSAP2010', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019, 8ETSAP2010', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8Wouter&Pablo2019, 8ETSAP2010', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'based on diesel values, unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'based on diesel values, unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': 'assumption taken for age of trains from ', 'mileage': '', 'tonnage': ''}
39;DE;2060;tra_rail_ice_frei_long_ethanol_1;;;;;1.0;6.34;;;0;5421273;;30;;97000;730;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': '', 'conversion_factor_sec_ethanol': '', 'cost_inv_tra': 'own calculation based on  8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': '8Wouter&Pablo2019, 8ETSAP2010', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019, 8ETSAP2010', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8Wouter&Pablo2019, 8ETSAP2010', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'based on diesel values, unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'based on diesel values, unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': 'assumption taken for age of trains from ', 'mileage': '', 'tonnage': ''}
40;DE;2070;tra_rail_ice_frei_long_ethanol_1;;;;;1.0;6.34;;;0;5421273;;30;;97000;730;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': '', 'conversion_factor_sec_ethanol': '', 'cost_inv_tra': 'own calculation based on  8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': '8Wouter&Pablo2019, 8ETSAP2010', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019, 8ETSAP2010', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8Wouter&Pablo2019, 8ETSAP2010', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'based on diesel values, unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'based on diesel values, unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': 'assumption taken for age of trains from ', 'mileage': '', 'tonnage': ''}
