id;region;year;type;conversion_factor_sec_hydrogen;conversion_factor_sec_elec;conversion_factor_sec_lng;conversion_factor_sec_methanol;conversion_factor_sec_ethanol;conversion_factor_sec_ammonia;conversion_factor_sec_diesel;conversion_factor_exo_water_tkm;capacity_tra_inst_0;optional_limitations;cost_fix_tra;cost_inv_tra;cost_var_tra;lifetime;market_share_range;mileage;tonnage;wacc;ef_sec_diesel_emi_co2_f_tra;ef_sec_diesel_emi_ch4_f_tra;ef_sec_diesel_emi_n2o_f_tra;ef_sec_lng_emi_co2_f_tra;ef_sec_lng_emi_ch4_f_tra;ef_sec_lng_emi_n2o_f_tra;ef_sec_methanol_emi_co2_f_tra;bandwidth_type;version;method;source;comment
22;DE;2024;tra_water_ice_frei_methanol_1;;;;1;;;;10.05;;;49.816;4090;355.83;50;0;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
23;DE;2027;tra_water_ice_frei_methanol_1;;;;1;;;;10.05;;;49.816;4090;355.83;50;0;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
24;DE;2030;tra_water_ice_frei_methanol_1;;;;1;;;;10.05;;;49.816;4090;355.83;50;0;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
25;DE;2035;tra_water_ice_frei_methanol_1;;;;1;;;;10.05;;;49.816;4090;355.83;50;0.01;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
26;DE;2040;tra_water_ice_frei_methanol_1;;;;1;;;;10.05;;;49.816;4090;355.83;50;0.01;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
27;DE;2045;tra_water_ice_frei_methanol_1;;;;1;;;;10.05;;;49.816;4090;355.83;50;0.02;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
28;DE;2050;tra_water_ice_frei_methanol_1;;;;1;;;;10.05;;;49.816;4090;355.83;50;0.02;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
29;DE;2060;tra_water_ice_frei_methanol_1;;;;1;;;;10.05;;;49.816;4090;355.83;50;0.03;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
30;DE;2070;tra_water_ice_frei_methanol_1;;;;1;;;;10.05;;;49.816;4090;355.83;50;0.03;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
31;DE;2021;tra_water_ice_frei_ethanol_1;;;;;1;;;7.41;;;49.816;4090;355.83;50;0;0.0002;2100;global_scalars.wacc;;;;;;;global_emission_factors.ethanol_fuel;{};srd_range_draft;{};{};{}
32;DE;2024;tra_water_ice_frei_ethanol_1;;;;;1;;;7.41;;;49.816;4090;355.83;50;0;0.0002;2100;global_scalars.wacc;;;;;;;global_emission_factors.ethanol_fuel;{};srd_range_draft;{};{};{}
33;DE;2027;tra_water_ice_frei_ethanol_1;;;;;1;;;7.41;;;49.816;4090;355.83;50;0;0.0002;2100;global_scalars.wacc;;;;;;;global_emission_factors.ethanol_fuel;{};srd_range_draft;{};{};{}
34;DE;2030;tra_water_ice_frei_ethanol_1;;;;;1;;;7.41;;;49.816;4090;355.83;50;0;0.0002;2100;global_scalars.wacc;;;;;;;global_emission_factors.ethanol_fuel;{};srd_range_draft;{};{};{}
35;DE;2035;tra_water_ice_frei_ethanol_1;;;;;1;;;7.41;;;49.816;4090;355.83;50;0.01;0.0002;2100;global_scalars.wacc;;;;;;;global_emission_factors.ethanol_fuel;{};srd_range_draft;{};{};{}
36;DE;2040;tra_water_ice_frei_ethanol_1;;;;;1;;;7.41;;;49.816;4090;355.83;50;0.01;0.0002;2100;global_scalars.wacc;;;;;;;global_emission_factors.ethanol_fuel;{};srd_range_draft;{};{};{}
37;DE;2045;tra_water_ice_frei_ethanol_1;;;;;1;;;7.41;;;49.816;4090;355.83;50;0.02;0.0002;2100;global_scalars.wacc;;;;;;;global_emission_factors.ethanol_fuel;{};srd_range_draft;{};{};{}
38;DE;2050;tra_water_ice_frei_ethanol_1;;;;;1;;;7.41;;;49.816;4090;355.83;50;0.02;0.0002;2100;global_scalars.wacc;;;;;;;global_emission_factors.ethanol_fuel;{};srd_range_draft;{};{};{}
39;DE;2060;tra_water_ice_frei_ethanol_1;;;;;1;;;7.41;;;49.816;4090;355.83;50;0.03;0.0002;2100;global_scalars.wacc;;;;;;;global_emission_factors.ethanol_fuel;{};srd_range_draft;{};{};{}
40;DE;2070;tra_water_ice_frei_ethanol_1;;;;;1;;;7.41;;;49.816;4090;355.83;50;0.03;0.0002;2100;global_scalars.wacc;;;;;;;global_emission_factors.ethanol_fuel;{};srd_range_draft;{};{};{}
41;DE;2021;tra_water_ice_frei_ammonia_1;;;;;;1;;10.13;;;105.113;8630;750.81;50;0;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
42;DE;2024;tra_water_ice_frei_ammonia_1;;;;;;1;;10.13;;;105.113;8630;750.81;50;0;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
43;DE;2027;tra_water_ice_frei_ammonia_1;;;;;;1;;10.13;;;105.113;8630;750.81;50;0;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
44;DE;2030;tra_water_ice_frei_ammonia_1;;;;;;1;;10.13;;;105.113;8630;750.81;50;0;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
45;DE;2035;tra_water_ice_frei_ammonia_1;;;;;;1;;10.13;;;105.113;8630;750.81;50;0.01;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
46;DE;2040;tra_water_ice_frei_ammonia_1;;;;;;1;;10.13;;;105.113;8630;750.81;50;0.01;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
47;DE;2045;tra_water_ice_frei_ammonia_1;;;;;;1;;10.13;;;105.113;8630;750.81;50;0.02;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
48;DE;2050;tra_water_ice_frei_ammonia_1;;;;;;1;;10.13;;;105.113;8630;750.81;50;0.02;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
49;DE;2060;tra_water_ice_frei_ammonia_1;;;;;;1;;10.13;;;105.113;8630;750.81;50;0.03;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
50;DE;2070;tra_water_ice_frei_ammonia_1;;;;;;1;;10.13;;;105.113;8630;750.81;50;0.03;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
51;DE;2021;tra_water_ice_frei_diesel_1;;;;;;;1;4.65;;;48.72;4000;348;50;1;0.0002;2100;global_scalars.wacc;global_emission_factors.diesel_fuel;0.00704;0.0017;;;;;{};srd_range_draft;{};{};{}
52;DE;2024;tra_water_ice_frei_diesel_1;;;;;;;1;4.65;;;48.72;4000;348;50;1;0.0002;2100;global_scalars.wacc;global_emission_factors.diesel_fuel;0.00704;0.0017;;;;;{};srd_range_draft;{};{};{}
53;DE;2027;tra_water_ice_frei_diesel_1;;;;;;;1;4.65;;;48.72;4000;348;50;1;0.0002;2100;global_scalars.wacc;global_emission_factors.diesel_fuel;0.00704;0.0017;;;;;{};srd_range_draft;{};{};{}
54;DE;2030;tra_water_ice_frei_diesel_1;;;;;;;1;4.65;;;48.72;4000;348;50;0.95;0.0002;2100;global_scalars.wacc;global_emission_factors.diesel_fuel;0.00704;0.0017;;;;;{};srd_range_draft;{};{};{}
55;DE;2035;tra_water_ice_frei_diesel_1;;;;;;;1;4.65;;;48.72;4000;348;50;0.95;0.0002;2100;global_scalars.wacc;global_emission_factors.diesel_fuel;0.00704;0.0017;;;;;{};srd_range_draft;{};{};{}
56;DE;2040;tra_water_ice_frei_diesel_1;;;;;;;1;4.65;;;48.72;4000;348;50;0.9;0.0002;2100;global_scalars.wacc;global_emission_factors.diesel_fuel;0.00704;0.0017;;;;;{};srd_range_draft;{};{};{}
57;DE;2045;tra_water_ice_frei_diesel_1;;;;;;;1;4.65;;;48.72;4000;348;50;0.9;0.0002;2100;global_scalars.wacc;global_emission_factors.diesel_fuel;0.00704;0.0017;;;;;{};srd_range_draft;{};{};{}
58;DE;2050;tra_water_ice_frei_diesel_1;;;;;;;1;4.65;;;48.72;4000;348;50;0.85;0.0002;2100;global_scalars.wacc;global_emission_factors.diesel_fuel;0.00704;0.0017;;;;;{};srd_range_draft;{};{};{}
59;DE;2060;tra_water_ice_frei_diesel_1;;;;;;;1;4.65;;;48.72;4000;348;50;0.8;0.0002;2100;global_scalars.wacc;global_emission_factors.diesel_fuel;0.00704;0.0017;;;;;{};srd_range_draft;{};{};{}
60;DE;2070;tra_water_ice_frei_diesel_1;;;;;;;1;4.65;;;48.72;4000;348;50;0.8;0.0002;2100;global_scalars.wacc;global_emission_factors.diesel_fuel;0.00704;0.0017;;;;;{};srd_range_draft;{};{};{}
61;DE;2021;tra_water_ice_frei_hydrogen_1;1;;;;;;;1.17;;;92.239;7573;658.851;50;0;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
62;DE;2024;tra_water_ice_frei_hydrogen_1;1;;;;;;;1.17;;;92.239;7573;658.851;50;0;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
63;DE;2027;tra_water_ice_frei_hydrogen_1;1;;;;;;;1.17;;;92.239;7573;658.851;50;0;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
64;DE;2030;tra_water_ice_frei_hydrogen_1;1;;;;;;;1.17;;;92.239;7573;658.851;50;0;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
65;DE;2035;tra_water_ice_frei_hydrogen_1;1;;;;;;;1.17;;;92.239;7573;658.851;50;0.01;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
66;DE;2040;tra_water_ice_frei_hydrogen_1;1;;;;;;;1.17;;;92.239;7573;658.851;50;0.01;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
67;DE;2045;tra_water_ice_frei_hydrogen_1;1;;;;;;;1.17;;;92.239;7573;658.851;50;0.02;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
68;DE;2050;tra_water_ice_frei_hydrogen_1;1;;;;;;;1.17;;;92.239;7573;658.851;50;0.02;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
69;DE;2060;tra_water_ice_frei_hydrogen_1;1;;;;;;;1.17;;;92.239;7573;658.851;50;0.03;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
70;DE;2070;tra_water_ice_frei_hydrogen_1;1;;;;;;;1.17;;;92.239;7573;658.851;50;0.03;0.0002;2100;global_scalars.wacc;;;;;;;;{};srd_range_draft;{};{};{}
